customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply,intent,label_notes
64000,130696,"@AmazonHelp @115850 It's not helping. Cust Care every time send a canned response, not even care to understand prob after more than 6-7 interactions. How much wait more? Already over 10 days. Its my cash. GIVE ME MY MONEY' #amazonfraud @115851",63999,@130696 We're sorry that your issue isn't resolved yet. Please share your details here: https://t.co/beaaDm0muc. We'll contact you soon. ^JS,refund_return,
76006,133012,"@AmazonHelp no site da direct log tá falando q o produto foi entregue mas não diz quem recebeu, e no da amazon continua dizendo que saiu para entrega",76004,"@133012 Oi Jessica, conseguiu falar com os atendentes? ^MB",delivery_issue,
99763,137843,@AmazonHelp On s’attend à un peu mieux niveau livraison quand on est client Amazon Prime.,99764,"@137843 Je vous comprends parfaitement et vous m'en voyez navrée, afin que l'on puisse effectuer de plus amples vérifications à ce sujet, je vous prie de signaler cet incident à notre service client s'il vous plaît.",delivery_issue,
20762,120542,@AmazonHelp Arriving today. That's all it's said since this morning. My mum is waiting in as is still waiting. Just a rough time frame would be kind,20761,@120542 I understand. Parcels can be delivered up to 21:00. Please let us know if the order does not arrive by that time. ^AL,delivery_issue,
125378,144110,@AmazonHelp até quando vai essa promoção do Kindle?,125377,"@144110 Olá, Vitor. A promoção expira às 23h59m do dia 24 de novembro de 2017 ou enquanto durar o estoque. Você pode conferir os termos e condições aqui: https://t.co/ciy4u0AFhh ^CR",prime_issue,
111851,140838,@AmazonHelp amazon logistics,111850,@140838 I can confirm Amazon Logistics deliver until 9pm every day. Please keep us posted with the progress of this order Charlotte.^GA,other,
56879,128885,"@AmazonHelp Or any other from Maharashtra state, then probably need to mention it's not for Maharashtra state. We won't bother checking it 2nd time 2/n",56881,@128885 Kindly help us with your pincode and we'll let you know if the item can be delivered to it. ^SH,other,
124772,143951,"Querido @116875 siempre te recomendé y defendí. Hoy, tú servicio al cliente y logística de entrega me decepcionaron terriblemente. Mi fin de semana no será como lo planee gracias a la falta de seriedad en tu entrega. 📦",124771,"@143951 Hola, Li. Sin brindar información sensible como números de pedidos, ¿nos comentarías qué sucedió? ^JQ",delivery_issue,
122806,143401,Amazon. driver. pee on delivery front door😞,122801,@143401 I'm so sorry! Who was the carrier listed for the order? Please check here:  https://t.co/Y5jpI9gRhE ^DO,delivery_issue,
69662,131787,@115850 hey I need help regarding my order.,69660,"@131787 We'll certainly help you with your concern, Adit. Could you please elaborate on the issue? ^SY",order_issue,
95317,136727,"@AmazonHelp J'ai l'habitude maintenant.😁A chaque fois que c'est Colis Privé qui s'occupe des livraisons je dois contacter votre SAV.😆",95319,@136727 Notre service client ne manquera pas de vous assister à ce sujet. ^KD,delivery_issue,
19216,120266,@115850 you don't care about the time of non prime customers !! Really sad to see the bad delivery of Amazon! Still waiting for delivery.,19215,"@120266 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK (3/3)",delivery_issue,
24535,121290,@AmazonHelp It's says to sign up for prime and then takes me to website where I see manage prime Membership page once I login,24536,@121290 Are you using the same login credentials of the Amazon Prime account ? ^CB,prime_issue,
33308,123360,@116935 are the servers having problems.   I'm unable to stream music past the first song on the station.,33307,"@123360 Hey there! We're not able to replicate any issues on our end, but we'd love to help! Is your app up to date? ^NM",product_device_issue,
27841,122095,@AmazonHelp @115830 My package was just 'delivered' - Your driver left it (my new phone) in an open/unsecured cupboard in my carport...,27839,@122095 Oh no! Was the item ok? ^BM,delivery_issue,
105277,139246,@AmazonHelp Je vous ai DM,105278,@139246 Une réponse vient de vous être envoyée en DM.,other,
105209,139235,"@139236 @116316 @115825 Das „Lustige“ ist ja, dass meine Frau drauf registriert ist. Da könnte aber auch der Papst eingeloggt sein. Ich bin Käufer und habe einen gültigen Vertrag mit Amazon geschlossen. Die wollen mit mir als Vertragspartner nicht auf Fehlersuche für den Defekt gehen.",105208,"@139235 Hierzu ist es erforderlich, dass deine Frau, auf die der Fire TV Stick registriert ist, sich bei den Kollegen im Kundenservice meldet: https://t.co/UecrMDgcTC ^BL",product_device_issue,
75848,132982,"@AmazonHelp I did, nobody looked into yet! @115851 @115850 @AmazonHelp",75850,"@132982 If you've shared the required details on the link provided earlier you must've received a correspondence from us, here: https://t.co/NTkrxpsbHJ. Feel free to revert on it for any concerns. ^YP",other,
13132,118701,@AmazonHelp I have. And I have spoken to customer care again on chat.,13129,"@118701 If you've replied to the email sent by us, we'll check and get back to you with an update shortly. ^NR",other,
74635,132714,"@116928  buenas segun la app se me ha entregado un pedido y ya se me ha cobrado pero a mi no me ha llegado nada, donde puedo reclamar??",74633,"@132714 Buenas Asier, lamentamos el inconveniente. ¿Has podido entrar en contacto por teléfono con el transportista encargado de realizar la entrega para verificar la información? ^DA",delivery_issue,
30042,122607,@AmazonHelp The link you have provided is also not working like your service to me.. you should train your Delivery boys first... Then do business,30043,@122607 while trying to contact us using the link shared earlier. ^MP 2/2,other,
22169,120838,@AmazonHelp ... Are you guys able to reply to this please?,22168,"@120838 Hi, we can look into this, click here: https://t.co/JzP7hlA23B ^AS",other,
117873,142144,@AmazonHelp So after another call and being told I would have my delivery guatenteed today I have now had to call up and be told that the tv isn’t coming. Absolute waste!,117874,"@142144 I'm sorry to hear this! When you had called, did the agent provide any reason for why the TV is not being delivered today? ^TH",delivery_issue,
39561,124648,@AmazonHelp isso acontece em diferentes navegadores e também no APP. Socorrr,39559,@124648 Pode falar com o SAC   https://t.co/eVokouNKTI eles te ajudam! ^VL,other,
25293,121470,@AmazonHelp where is my order? I paid for 1 day delivery yesterday and no notification to say to pick it up at the pick up point.,25292,@121470 I am sorry for the wait! What's the latest tracking/delivery date shown in Your Orders here: https://t.co/aaDyEz1VgE. ^LM,delivery_issue,
74682,132723,RT @132724: Explique-moi @120533 comment ce #livre est proposé d'occasion alors qu'il n'a eu aucune vente (il est imprimé à la demande) 😐 #algorithms #wrong #Marketplace https://t.co/nLB57fAkbO,74681,"@132723 Bonjour, pouvez-vous nous fournir plus d'informations je vous prie.",other,
63815,130666,@AmazonHelp I am waiting to your mail.,63816,"@130666 We are working on it, we will get back to you with an update soon. ^AH",other,
37627,124167,"@AmazonHelp Yes, letting me ""it's delayed"", well duh! How the he'll does it go from pre-order to out of stock?",37629,@124167 In some cases unexpected issues can arise. Once we have an updated delivery date we'll notify you via e-mail. ^KP,order_issue,
18382,120086,"@AmazonHelp So this order 407-7402036-7182732
Placed on 30th and supposed to reach me on 2nd  November
Now is this as per amazon prime delivery std ??",18384,@120086 Our Twitter page is visible to public. 3/3 ^SB,delivery_issue,
121962,143180,@115850 Thanks for such a fastest delivery @115850 . Got my Flagship delivered right after the next day I ordered.,121961,@143180 Woohoo! That's awesome! Thank you indeed for keeping us inspired to do such great work. We appreciate the kind words and we're here to help if you need us :-) ^SV,other,
77484,133259,"Muy bien que un paquete de @116928 que tenía que llegar ayer a través de @4496, ahora esté previsto para el 5 de diciembre. Entre el 6 y el 8 estaré fuera. Espero que sean puntuales y llegue antes!",77483,"@133259 Hola Alba. 
Disculpa las molestias. Cuando realizaste el pedido, ¿cuál fue la fecha de entrega indicada en el correo de confirmación de la orden? 
^DB",delivery_issue,
89128,135280,@115850 I have placed an Order for a camera two days ago and there is no sign of progress yet in shipment/dispatch. Please let me know how can I reach out to seller for update about it ?,89127,@135280 I'm sorry for the delay in the dispatch of your order. May I please know if we have missed the estimated date of delivery? ^SI,delivery_issue,
56936,128893,"@AmazonHelp I wont be able to phone until tomorrow, could i still then",56938,"@128893 You certainly can! Please contact us at your convenience, we're available 24/7. ^HS",other,
93565,136280,"@AmazonHelp Demande d’une première attestation sur l’honneur de non réception, que j’envoie, aujourd’hui je retrouve un nouveau mail qui me demande la même chose ! J’appelle on me dit 48h à nouveau ! Et console en rupture ! Cool j’ai payé !",93567,@136280 Avez-vous bien envoyé l'attestation ? ^AR,delivery_issue,
64070,130707,@AmazonHelp It’s a looooong story. It just feels like Amazon could be doing simpler things to help Prime members but instead offers things that just add to the frustration. My specific issue tonight won’t fit in 280 characters. If you want to DM or call me I’d love to discuss.,64069,@130707 Hi Wes. You can get in touch with us and voice your concerns via this link: https://t.co/hApLpMlfHN. ^DC,other,
46535,126333,Went to buy something on @115821 apparently two-day shipping means Monday now?,46534,"@126333 Two-Day refers to the travel time once it ships. Some items have additional processing, we include that into the date. ^MW",delivery_issue,
36488,123959,@AmazonHelp how do I cancel my amazon prime account? I don’t use it anymore as no longer need it.,36487,"@123959 You can find information here on how to get this cancelled: https://t.co/zoEiIIan0o 

If you have questions, let us know! ^KN",cancellation_issue,
91491,134798,@AmazonHelp I really don't care. I've filled up the form. Let's see how long it'a going to take you to respond this time.,91492,@134798 Thank you for sharing your details. We'll reach out to you within 6-12 hours from the time we receive them. ^AP,other,
31325,120032,@AmazonHelp Tell me how soon,31326,"@120032 definite timeline, however we'll contact you soon. 2/2 ^KH",other,
111742,140821,"@116090 Hi, I'm in Toronto. If I'm ordering a snow blower, which carrier will it ship out with? https://t.co/P40IbHmeUM",111741,"@140821 Our orders are shipped through multiple carriers, and we're not able to tell which carrier an item will ship through until after an order is placed and is processed for shipment. I'm sorry for the inconvenience. ^GR",other,
5793,117089,@AmazonHelp I’m trying off my fire stick,5794,@117089 I'd recommend restarting your Fire Stick by unplugging it from the TV and wall outlet. If that doesn't work... (1/2),product_device_issue,
25261,121461,@115850 I am a Prime customer. Is Amazon Video free for me or do I still need to pay some monthly subscription charges?,25260,"@121461 If you're a prime member, you will have access to prime video. Kindly download the app and login with your registered account.^SQ",prime_issue,
109952,125706,@AmazonHelp what do you mean by 2-day shipping? customer care executive is saying that 2-day shipping means we can ship anytime and 2 days are counted after shipping. why is he fooling ?,109951,"@125706 I'm so sorry to hear this, Arushi! We'd like to look into this with you in real time. Please share your details here: https://t.co/beaaDm0muc and I’ll contact you soon. ^SM",delivery_issue,
107248,122926,Soooo angry! Ordered something for my trip and @117795 failed to deliver because I wasn’t in despite putting several parcels through my letterbox before,107247,"@122926 I'm sorry to hear about this! We are unable to view orders via Twitter, but we'd like to help! When you get a moment, please contact us via phone or chat: https://t.co/JzP7hlA23B ^SW",delivery_issue,
9146,117638,"@115850 Under the same order ID another product of 617 was delivered, paid 700 asked to add the balance to the wallet, same thing, not added",9145,@117638 Thank you for providing the details. We are working on it and we'll get back to you soon. ^SY,payment_issue,
83344,134316,@AmazonHelp I guess you should ask @115817 for a refund since they are going to miss their deadline for  2nd day air,83347,@134316 I do apologize for the delay. The most accurate delivery date will be the one provided in your orders. Please let us know if your package doesn't arrive on the delivery date given. ^VF,delivery_issue,
20443,120469,@AmazonHelp How many more long time I will wait for solution...?? I am not able to call contact with Amazon care,20441,@120469 You may request an immediate call back from us here: https://t.co/vlvfJr4nN9. Do you see any error? ^HK,other,
38123,124278,@115850 y my number is blocked ? https://t.co/pPJ6uuyhPG,38121,@124278 You can connect with us via our e-mail support. We would be happy to help you. ^CB,account_issue,
69951,131826,"@AmazonHelp Yes previously - went through the motions suggested, told to wait for 'the dept that deals', got nowhere except same template response. So simple for @115821 to resolve but won't, &amp; so damn frustrating for us at this critical selling period #poorservice",69953,@131826 I'm sorry about this poor experience! We certainly want to assist you with this matter. We'd like to take a closer look into this for you with detailed information from you. Please reach out to us here so that we can further assist you: https://t.co/i7Tkwht3G6 ^GP,other,
120199,142685,"@AmazonHelp In general words, I'll get the amount back in my bank account?",120201,"@142685 If you have used your Debit card, the refund will go into your Bank account. ^MK",refund_return,
21529,120700,@AmazonHelp Today when I was checking my ordereds I've come to know that refund not initiated for this product. When I called to customer care they said there is problem with product. I dont understand what's happening.,21531,@120700 We've responded to you via DM. Please check. ^SG,refund_return,
49172,126985,@AmazonHelp It says that “An error occurred while processing your order try again later”,49173,@126985 I´m sorry to hear that. :( Please get in touch with my colleagues: https://t.co/ohyvGrpvrY They are pleased to assist you. ^SI,order_issue,
76105,133028,@115830 where is the ‘Cancel items’ option? Steps below do not seem to work. Please can you help? Thanks https://t.co/YOSn1JzT7N,76102,@133028 This option is only available by accessing our site via a computer or laptop. Have you tried canceling the order it through this method?^SM,cancellation_issue,
32347,123165,@AmazonHelp It doesn't say message sent it doesn't seem to do anything... I imagine if it was sent I would get an automated reply via email,32348,"@123165 You should get a confirmation on your screen that says ""Thank you! Your e-mail has been sent."" Do you get that message?  ^TH",other,
49167,126985,I tried pre-ordering Cats&amp;Dogs thru Amazon but it’s not working for some reason :(,49164,"@126985 Hi, Do you receive an error message? ^SI",order_issue,
93699,136311,So that’s the 2nd item in 2 days that has been sent out without packing. This time a printer with a hole in the box and corners crushed. What if it had been for a present?? Piss poor @115830 . Yet I get warnings about packaging stuff up properly if I need to return it 🙄.,93697,"@136311 Hi Phil, some items are sent without Amazon packaging and there should be an option to mark it as a gift if you prefer it dispatches in an Amazon box: https://t.co/I2Ds9Doxfg Apologies for any disappointment. ^HS",delivery_issue,
9767,117789,"Worst experience in shopping no product no refund , been 40 days. F&amp;@694 it @115821",9764,@117789 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD,refund_return,
111939,140861,@AmazonHelp Vendido por KC Navigation y gestionado por Amazon.,111941,"@140861 Icardi, en este caso puedes contactar con Servicio al Cliente para poder obtener más detalles: https://t.co/ELG4WGy5rC ^DS",other,
33195,123343,#alexaindia I am not able access skills from US !!! THIS IS A CRIPPLED SERVICE FROM AMAZON @121284,33194,"@123343 Apologies for the ordeal, Prince. Could you let us know what are the skills you're referring to? We'd like to check it. ^HD",product_device_issue,
12524,118505,@AmazonHelp I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received,12523,"@118505 I do understand, however, please revert to the same email so that we can get this sorted. ^HN",other,
18694,120172,"@115850 am not seeing any update on my order since Sunday , kindly advice if it's still on time ? https://t.co/RTqSMhgGeR",18695,"@120172 I understand your concern, kindly contact us here: https://t.co/rS49hgaADF &amp; we'll be glad to help you. Please don't 1/2 ^SY",delivery_issue,
76017,133012,"no dia q a @115821 entregar algum pacote meu no dia certo o mundo vai acabar,,,,,,,",76016,"@133012 Olá, Jessica. Me diga, você tem atualmente algum pacote com atrasso? Por favor, não compartilhe o número de pedido. ^CR",delivery_issue,
80757,133916,Hola @116928 necesito cambiar la dirección de de entrega de un envio a un punto de recogida al lado de la direccion actual.,80755,"@133916 Hola Mónica, espero te encuentres bien, Para tener información sobre cómo cambiar la dirección de entrega de tu pedido, puedes accesar el siguiente enlace: https://t.co/KidZsU1Xo3. ¡Saludos! ^AZ",delivery_issue,
122017,143191,@AmazonHelp Por eso son los mejores ❤️,122019,@143191 Gracias Daniel. ¡Que disfrutes el Black Friday amigo! ^JJ,other,
38815,120265,@AmazonHelp contact me 9897327895,38814,"@120265 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^KS 3/3",other,
20046,120405,@115850 missed to buy the cheaper #amazonprime . Please help :),20047,@120405 now expired the membership will cost Rs.999. 2/2 ^SH,prime_issue,
63826,130667,Hi @115850 @AmazonHelp order number is 171-4216090-2817924 ordered wallet yesterday but there is no wallet in it . Got empty box . See to it asap . This is a fraud happening and you will loose a valuable customer now @3645 registered number 9873513970 https://t.co/LJvBBS8zB2,63827,@130667 Please don’t provide your order details and phone number as we consider them to be personal information. Our page is visible to the public. 2/2^SC,delivery_issue,
5282,116922,Okay amazon lost my package gr8,5280,"@116922 Oh no! I'm sorry to hear your order hasn't arrived! Have you had a chance to contact us about this issue? If so, what options were we able to provide? We want to make sure this issue has been resolved for you! ^BN",delivery_issue,
105065,139211,@AmazonHelp So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,105067,@139211 I know how frustrating this can be. Please keep us updated on the phone call back. We are here to help. ^BA,delivery_issue,
74602,132443,"@AmazonHelp @115850 @115821 so as per your help team, if a seller packs trash and sends to a customer then it's fine and he is not liable. As long as the packaging is good and product is received in tact, the customer is at risk of receiving trash. Pathetic customer service.",74603,@132443 I understand your point. I request you to please reply to the email you've received stating the same and we'll assist you accordingly. ^NR,other,
117883,142144,@AmazonHelp Not any since Monday. I’ve had to call the currier to find out what’s been happening and all I get tol@is “tomorrow”. It should be coming tomorrow now 5-8 but it’s been a disgrace from Amazon so far and all I’ve had is almost a week wasted and delivery paid for,117884,@142144 We'd like to take another detailed look at this for you. Please provide your order details with us here: https://t.co/q4SH4TWvrf ^KP,other,
113795,141275,"@AmazonHelp Amazon video app won't play on @172 smart TV. All loads up OK but as soon as I choose a programme and press play, it just reverts back to the tv...can anyone help?",113794,@141275 Hi. Has this just started happening or have you always had this issue? Is there any error message or just back to normal screen? ^NV,delivery_issue,
102969,138645,@AmazonHelp Toujours pas. On devait pourtant me rappeler avant hier. Et hier.,102970,"@138645 Merci de remplir le formulaire suivant afin que je puisses vérifier ceci pour vous : https://t.co/HtUowg2UGX  
^YL",other,
16801,119701,@AmazonHelp Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,16802,@119701 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,delivery_issue,
99762,137843,Bonjour @120533. C’est normal que les livreurs laissent les colis à la portée de tout le monde ? https://t.co/EKSQio8UpZ,99760,"@137843 Bonjour, navrée pour cela, l'article est-il intact s'il vous plaît? ^SA",other,
54405,128315,"@AmazonHelp «COLIS PRIVE» il  y a écrit sur le suivi de colis. 
à savoir que j'ai un deuxième colis qui devait arriver hier mais celui-ci, pas d'avis",54407,@128315 Je vous invite à contacter notre SAV pour signaler cela et remonter cet incident au service en charge des transporteurs. ^ASZ,delivery_issue,
89132,135282,@AmazonHelp Disso eu tenho certeza obg pelo atenção,89134,"@135282 Depois de ler os livros, não esquece de nós contar o que achou! 😍 ^DA",other,
105129,139221,@AmazonHelp 3-5 working days https://t.co/UXeYDGLz7Q,105128,@139221 We appreciate your patience while we investigate this issue for you ^BD,other,
24513,121285,"Hey @115830, Prime now delivery is no longer free?! I missed this change 🤔 https://t.co/FJUeX4KUkq",24511,"@121285 Hi, did you select a one hour or two hour delivery time frame? ^TS",order_issue,
99997,137901,"@AmazonHelp Je n’ai que ça comme info :  Voici les informations de suivi pour vos colis : 
Transporteur : DPD 
ID de suivi: Aucun numéro de suivi n'a été fourni par le vendeur.",99995,"@137901 Sur le suivi, il est marqué livraison entre le 23 et le 24, est-ce qu'il s'agit de la même date qui vous a été confirmée le premier jour ? ^AR",delivery_issue,
58103,129192,@AmazonHelp Jajajaja hacer un reembolso que estaba esperando desde hace 1 mes 🙌,58101,"@129192 Nos llena de felicidad saber de tu alegría Ivana. ¡Que tengas una feliz tarde! 😍☕️
^JJ https://t.co/xrYLKri9tJ",other,
67492,131416,@AmazonHelp Downstairs my building unattended and it keeps happening and yes I was home - on one occasion I found my parcel open.,67490,@131416 Have you been able to add delivery or safe-place instructions on your orders?^PJ,delivery_issue,
74621,132711,"@AmazonHelp Ay que majos. En verdad pone que me tiene que llegar a lo largo del día de hoy y que está en camino, supongo que el repartidor tenía que cubrir otras zonas antes. Y fue vendido y enviado por Amazon.",74620,"@132711 Entiendo, en este caso te recomendamos poder esperar al final del día de hoy para la entrega de tu pedido. Si no lo llegas a recibir no dudes en comunicarte con nosotros entrega de tu pedido. ^KA",delivery_issue,
27868,122100,@120474 why can't I buy morrissey Brighton tkts says I've already bought tkts I haven't please direct message,27867,@122100 Hi Chris. Please use this link to get in touch and we'll help: https://t.co/JzP7hlA23B ^RL,other,
21548,120701,@AmazonHelp I have already given the order details you moron...what are u not able to find out...go figure out yourself...stupid ass,21549,"@120701 Quite a wide range of vocabulary you got there. If you have filled in the details earlier, I believe we must have already 1/2 ^AB",delivery_issue,
74750,132730,@AmazonHelp I've got a payment about to go on out from my bank for £1 to amazon...i haven't bought anything for £1?! The last thing I bought was paid in full so...?,74748,@132730 Hi. This amount may be an authorization charge: Explains further here: https://t.co/PqiTPd88Xg Have you any pending orders/subscriptions with us? ^NV,other,
122046,143198,@AmazonHelp ¿A poco no mi Holly está bien chispa? P.D. Quiero un dinosaurio como Ruperto. https://t.co/aS2YR7a50M,122047,"@143198 ¡Está hermosa! Y lo sentimos, pero Ruperto es único. Aun así, encontramos otros dinosaurios inflables: https://t.co/A1Yie4Nb1p ^CR",delivery_issue,
110025,140427,still no joy @AmazonHelp,110024,@140427 Have you had a chance to pass your information along via the link ^NS provided (https://t.co/eVkjcqWm1W)? My team would like to look into this with you. ^BL,cancellation_issue,
115825,141791,"@AmazonHelp Terça agora. Só estranhei q n achei a opção boleto na hora da compra, tive q pedir pra um conhecido q tem cartão comprar pra mim",115826,"@141791 Roberto, acontece que no momento a opção de pagamento com boleto não está disponível. Você pode verificar essas informações acessando o seguinte link: https://t.co/r8DTdqPzuM. ^NB",other,
69643,131783,"@AmazonHelp Hi, no only the packaging it came in. Not ideal tho.",69642,"@131783 If you get a chance, can you contact us here: https://t.co/oGDklGgbCZ so that we can look into this further for you?^PJ",other,
38842,124474,Without reason u hold my acnt I submitted ol dcmnt bt nw there no status of order if u r not deliver product so refund my money in my aCNt. https://t.co/3pwMjR4PXd,38841,@124474 Please reply to the email that you've received from our Account specialist team for any further query. ^AM,other,
120180,142680,"@AmazonHelp Je voulais acheter l'album de Joke ""Ultraviolet"" mais il n'est plus disponible sur votre site, pourtant vous aviez assuré qu'il serait disponible le 24/11",120182,"@142680 Bonsoir, navré pour cela, nous ne savons pas si cet article sera disponible prochainement sur le site.",product_device_issue,
123383,143567,"@AmazonHelp @143566 Quem está no período experimental do kindle unlimited pode assinar por 1,99??? Não tô conseguindo",123385,@143567 Oi :) A promoção é válida apenas para novos clientes. ^VL,prime_issue,
89195,135291,@115821 strike again by separating my 1 time delivery over a span of a week. Do you know people work 9 to 5 right?,89194,@135291 You can set a safe place for your deliveries in case they are delivered when you are not at home. Instructions for setting a safe place can be found here: https://t.co/472WTpEMc5 ^MI,delivery_issue,
74600,132443,@AmazonHelp I just got a mail that you guys can't help because the product was received intact condition. What does that mean? I received trash in a well packed box.,74601,"@132443 I'm sorry to see you disappointed with the resolution, you can reply to our correspondence for further clarifications. ^MJ",delivery_issue,
108186,140014,@AmazonHelp Yes they were,108185,@140014 Have you received any email updates confirming a delay? That information can be found here: https://t.co/g62nreJoeJ ^QJ,payment_issue,
123411,143570,@AmazonHelp I was just notified 2/3 packages have arrived at my home. Fingers crossed the last one comes today. 🙂,123412,@143570 Are there any updates on the other parcel's tracking information: https://t.co/PyACxvY8Qo? ^ST,delivery_issue,
89206,135293,@AmazonHelp Hello Amazon. My creditcard issuer was so kind to provide me with an authorization code as you did made a reservation on my creditcard account the minute I placed the order. That code should help you to verify that the card belongs to me and my address - where can I send it to?,89211,@135293 Any information provided regarding the account will need to be sent as a direct response to the email that you received from our Account Specialists. They'll then be able to direct you further. ^GS,other,
20482,120463,@120474 why isn’t the brighton morrissey date on the presale website?,20480,@120463 Pls reach out here so we can check this for you https://t.co/M1i6lqXZWY  ^KM,account_issue,
95440,136752,"@AmazonHelp Loop isn't working Repeat this song works but only plays song once. I used 2 say "" Play X song on repeat."" &amp; the song would play over &amp; over",95438,@136752 What happens when you attempt the loop command on a particular song? Is the command ignored? Full list of Alexa commands for music control can be found here: https://t.co/YhFmFu31gi ^TE,other,
73487,132434,@AmazonHelp I’ve already done that! There is no way to get help for hub problems there.,73485,@132434 Please reach out to your local management or HR who can further assist you with this.^SM,refund_return,
108295,140037,"As a regular customer of @115850 
I really wait every day for amazon app quiz, which has amazing prizes and also a genuin competition is held through it.
#AmazonPayAppQuiz",108294,"@140037 Aww thank you, we appreciate the kind words. It's nice of you to follow up with a tweet. :) ^SG",refund_return,
20485,120475,@AmazonHelp I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,20487,@120475 I have forwarded your comment as a feedback internally for a review. Appreciate your understanding. (3/3) ^SI,order_issue,
101665,137882,"spoke with @116090 customer service more. Their overall response was ""Sorry, our fault, buy more and we'll do better"" -- I'm going to try my damnedest to avoid ever using Amazon again.",101664,"@137882 I'm sorry for the poor experience! This isn't the expectation we've set. Without giving account/personal details, can you please tell us what's happened? ^AC",cancellation_issue,
96638,137088,@137089 @115821 We are so sorry to hear this! Can you please DM us your tracking info so we can assist you?  Thank you!,96639,@137088 You can reach us by DM using the link below. We're here to help in any way we can! ^AZ https://t.co/1XyLaGkcaN,other,
121093,142952,"@AmazonHelp Last update from the support team was to wait, have patience, or cancel my order. And that it takes longer than expected but don't know what exactly. I just know the initial reason why it wasn't sent faster but not why it still has such a delay",121094,"@142952 Get in touch with us, the Amazon.de Social Media Team, here: https://t.co/br7bhrlJn8 Regards ^MI",order_issue,
105121,139221,@AmazonHelp Still no updates on this matter... come on guys this is just plain ridiculous and lazy of you... your logistics guy stole my phone... what are you going to do about it? Or do you just not care? I haven’t even received a phone call of either apology or reassurance ...,105118,"@139221 Sam, I'm so very sorry for this whole situation! I know this is being investigated. I understand you were given a time frame of 3-5 days. If you still don't hear back by end of business tomorrow, please reach out to us here: https://t.co/JzP7hlA23B. ^RO",delivery_issue,
91402,135813,"@AmazonHelp Bonjour, merci pour votre réponse. Cde 402-1197539-7595531 (en fait 3 commandes mais un seul colis). Hélas je ne sais jamais où trouver le SAV sur votre site.",91404,"@135813 Veuillez pour des raisons de sécurité supprimer le numéro de commande. N'ayant pas accès à votre compte depuis Twitter, je vous invite à contacter notre SAV via ce lien :  https://t.co/hgIrz98cdI",refund_return,
122782,143395,"@AmazonHelp Do jeito que vocês são rápidos, muito provavelmente no sábado mesmo, mas o prazo é até o dia 28.",122781,"@143395 Nos envie uma foto assim você receber seu pedido, para dividir a felicidade! 🎉 ^CR",other,
111726,140820,@AmazonHelp Come on now...I’ve checked everywhere! It says it’s been handed to resident?! Where is it???,111727,"@140820 Sadly, due to account security, we don't have any additional information available via Twitter. Please contact our customer service by phone or chat here: https://t.co/JzP7hlA23B Let us know what they find. ^DA",product_device_issue,
39554,124646,@AmazonHelp Does sharing only work on the website? Seems unlike Dropbox you can't share a file through the mac finder by right clicking on it. 🤔,39556,"@124646 Sharing is only possible via the menu icon. If this doesn't work, please inform my colleagues: https://t.co/ohyvGrpvrY ^SI",other,
96737,137111,@117634 whispersync isn't working for my devices. Even force syncing both doesn't track progress. How do I fix this? :-/,96736,@137111 Sorry to know your facing issues with your product. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll be glad to assist. ^HS,delivery_issue,
623,115824,"@AmazonHelp Okay, danke für die Info",625,@115824 Wir haben zu danken. Schönen Abend noch. ^JS,delivery_issue,
67228,131342,@115830 you’re a joke of a company and your “customer service” is disgraceful . Last time I’m using you for anything.,67226,"@131342 I'm sorry to hear we've disappointed you. Without posting personal account information, can you tell us what's going on? ^KP",delivery_issue,
101802,138300,"What a surprise ANOTHER @115830 delivery driver saying he couldn’t deliver my parcel even though I’ve been in all day and no one has even been near the house, checked all the CCTV. Pay a company to deliver not a guy with a large boot ffs.",101801,"@138300 I'm sorry to hear about this experience, Joe! We'd like to look into this with you. Please contact us via phone or chat so we can go over avaiable options:  https://t.co/JzP7hlA23B ^MW",other,
126065,144289,"Hey @115821 What's an old coach gotta do to get his book as a #BlackFriday deal? Help me out, lord knows I need the sales !!",126063,"@144289 Hi Coach, thanks for asking about having your book featured as a Black Friday deal! Is your book part of our Kindle Direct Publishing program or Fulfilled by Amazon? ^PF",other,
45560,126087,@AmazonHelp Amiunt not refunded,45561,"@126087 I'm sorry you've not received the refund yet, please contact us here: https://t.co/rS49hgaADF so that (1/2)^SU",delivery_issue,
